SienaReference,LegNo,SienaCommonRef,GroupRefNo,DealType,FullDealType,FullSubDealType,Broker,Status,Traded,TradeDate,StartDate,MaturityDate,ContractNumber,ExternalReference,DealingInterface,DealtAmount,AgainstAmount,DealtCcy,AgainstCcy,MajorCcy,MinorCcy,AllInRate,AllInRate2,ABSRate,SalesMargin,SalesMargin2,ChlMargin,Book,CounterBook,ParentContractNumber,MktRate,MktRate2,FixingBasis,SettleCcy,SettlementRate,DateTime,CallGroup,DmIndicator,RefIrType,RefIRType2,RefIrPeriod,RefIrMargin,RefIRMargin2,OptionDate,QuoteBasis,MktPoints,Direction,NpvDate,NpvRate,InterestFrequency,InterestAction,InterestStrategy,InterestBasis,InterestBasis2,MandatedUser,CustomerSienaView,CustomerExternalView,SienaDealer,DealOwner,OriginUser,EditedByUser,DealOwnerMnemonic,UTCOriginTime,UTCUpdateTime,MarginTrading,MmLegSettleDate,MmLegMargin,MmLegAllInRate,SwapPoints,SpotDate,SpotRate,MktSpotRate,SpotSalesMargin,SpotChlMargin,RerouteCcy,MajSideSpotDate,MajSideSpotRate,MajSideMktSpotRate,MajSideTrueSpotRate,MajSideMktTrueSpotRate,MajSideSpotSalesMargin,MajSideSpotChMargin,MinSideSpotDate,MinSideSpotRate,MinSideMktSpotRate,MinSideTrueSpotRate,MinSideMktTrueSpotRate,MinSideSpotSalesMargin,MinSideSpotChlMargin,MajSideDate,MajSideRate,MajSideMktRate,MajSideSalesMargin,MajSideChlMargin,MinSideDate,MinSideRate,MinSideMarketRate,MinSideSalesMargin,MinSideChlMargin,PayInstruction,ReceiptInstruction,CustomerPayInstruction,CustomerReceiptInstruction,BackOfficeNotes,customerStatementNotes,NotesMargin,RequestedBy,EditReason,EditOtherReason,LimitOrderType,LimitOrderStatus,LimitOrderExpiryDate,LimitOrderExpiryTime,LimitOrderUTCExpiryTime,LimitOrderRate,LimitOrderTPRate,LimitOrderSLRate,LimitOrderOwner,LimitOrderCustodian,LimitOrderPartialFillOK,NIName,NICleanPrice,NIDirtyPrice,NIYield,NIClearingSystem,Acceptor,NIDiscount,FutureExchangeCode,FutureCurrIsoCode,FutureDeliveryMth,FutureContractCode,FutureLots,FastPay,PaymentFee,PaymentFeePolicy,PaymentReason,Hedged,Premium,PremiumQuote,PremiumCurrency,PremiumRate,PremiumPercent,PremiumDate,StrikePrice,Exercised,OptionExpiryDate,OptionExercisedDate,NoticeDays,AlternativeCurrency,PaymentDate,SettlementDate,FixingDate,SpotBook,MajSpotBook,MinSpotBook,ForwardBook,MajFwrdBook,MinFwrdBook,MMBook,MajMMBook,MinMMBook,RepoFundingRate,RepoMargin,RepoSafe,RepoInitialFloatingCouponRate,UTI,EditVersion,BrokeragePercentage,BrokerageCurrency,BrokerageAmount,BrokerageDate,AccountName,AccountNumber,CashBalance,DebitFrequency,CreditFrequency,FeeAmount,FeePercentage,SettAmtOutstanding,LedgerBalance,ManuallyQuoted,Portfolio,InternalId,InternalDeleted,ISIN,Waiver,EURAmount,EUROtherAmount,LEI,Equity,Shares,ResidualShares,StockExchange,ShareHolder
001181,1,001181,NULL,FXPE,FX P&L Exchange,FX P&L Exchange,NULL,Confirmed,NULL,2018-02-09,2018-02-13,NULL,001282,NULL,NULL,4522.99,3824.45,USD,EUR,EUR,USD,1.18265,NULL,NULL,0,NULL,0,Tr1M,NULL,NULL,1.18265,NULL,NULL,NULL,NULL,2018-02-09 19:01:26.0000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,CURRENCY1PERCURRENCY2,NULL,BUY,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"          ",NULL,NULL,NULL,SERVICE,NULL,NULL,2018-02-08 19:00:21,NULL,NULL,NULL,NULL,NULL,NULL,2018-02-13,1.18265,1.18265,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,Not Applicable,NULL,81345,2018-02-15 19:01:23.6700000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
001186,1,001186,NULL,FXPE,FX P&L Exchange,FX P&L Exchange,NULL,Confirmed,NULL,2018-02-12,2018-02-14,NULL,001288,NULL,NULL,26.64,30.71,GBP,EUR,EUR,GBP,0.8676,NULL,NULL,0,NULL,0,Spot,NULL,NULL,0.8676,NULL,NULL,NULL,NULL,2018-02-12 19:01:22.0000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,CURRENCY1PERCURRENCY2,NULL,SELL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"          ",NULL,NULL,NULL,SERVICE,NULL,NULL,2018-02-09 19:00:20,NULL,NULL,NULL,NULL,NULL,NULL,2018-02-14,0.8676,0.8676,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,Not Applicable,NULL,81351,2018-02-16 19:01:33.7533333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
001187,1,001187,NULL,FXPE,FX P&L Exchange,FX P&L Exchange,NULL,Confirmed,NULL,2018-02-12,2018-02-14,NULL,001289,NULL,NULL,1167.35,987.06,USD,EUR,EUR,USD,1.18265,NULL,NULL,0,NULL,0,Spot,NULL,NULL,1.18265,NULL,NULL,NULL,NULL,2018-02-12 19:01:22.0000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,CURRENCY1PERCURRENCY2,NULL,BUY,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"          ",NULL,NULL,NULL,SERVICE,NULL,NULL,2018-02-09 19:00:20,NULL,NULL,NULL,NULL,NULL,NULL,2018-02-14,1.18265,1.18265,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,Not Applicable,NULL,81352,2018-02-16 19:01:33.7833333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
001152,1,001152,NULL,FXPE,FX P&L Exchange,FX P&L Exchange,NULL,Confirmed,NULL,2018-02-06,2018-02-08,NULL,001232,NULL,NULL,1007.27,1160.98,GBP,EUR,EUR,GBP,0.8676,NULL,NULL,0,NULL,0,Tr1M,NULL,NULL,0.8676,NULL,NULL,NULL,NULL,2018-02-07 10:42:33.0000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,CURRENCY1PERCURRENCY2,NULL,BUY,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"          ",NULL,NULL,NULL,SuperMWT,NULL,NULL,2018-02-07 09:18:52,NULL,NULL,NULL,NULL,NULL,NULL,2018-02-08,0.8676,0.8676,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,Not Applicable,NULL,81315,2018-02-12 19:01:22.5266667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
001153,1,001153,NULL,FXPE,FX P&L Exchange,FX P&L Exchange,NULL,Confirmed,NULL,2018-02-06,2018-02-08,NULL,001233,NULL,NULL,9317.27,7878.3,USD,EUR,EUR,USD,1.18265,NULL,NULL,0,NULL,0,Tr1M,NULL,NULL,1.18265,NULL,NULL,NULL,NULL,2018-02-07 10:42:33.0000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,CURRENCY1PERCURRENCY2,NULL,SELL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"          ",NULL,NULL,NULL,SuperMWT,NULL,NULL,2018-02-07 09:18:52,NULL,NULL,NULL,NULL,NULL,NULL,2018-02-08,1.18265,1.18265,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,Not Applicable,NULL,81316,2018-02-12 19:01:22.5566667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
001154,1,001154,NULL,FXPE,FX P&L Exchange,FX P&L Exchange,NULL,Confirmed,NULL,2018-02-07,2018-02-09,NULL,001234,NULL,NULL,414.78,478.08,GBP,EUR,EUR,GBP,0.8676,NULL,NULL,0,NULL,0,Deal,NULL,NULL,0.8676,NULL,NULL,NULL,NULL,2018-02-07 19:01:30.0000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,CURRENCY1PERCURRENCY2,NULL,SELL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"          ",NULL,NULL,NULL,SERVICE,NULL,NULL,2018-02-07 10:41:07,NULL,NULL,NULL,NULL,NULL,NULL,2018-02-09,0.8676,0.8676,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,Not Applicable,NULL,81317,2018-02-13 19:01:18.9533333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
001155,1,001155,NULL,FXPE,FX P&L Exchange,FX P&L Exchange,NULL,Confirmed,NULL,2018-02-07,2018-02-09,NULL,001235,NULL,NULL,911.69,92.08,NOK,EUR,EUR,NOK,9.90149,NULL,NULL,0,NULL,0,Deal,NULL,NULL,9.90149,NULL,NULL,NULL,NULL,2018-02-07 19:01:30.0000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,CURRENCY1PERCURRENCY2,NULL,BUY,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"          ",NULL,NULL,NULL,SERVICE,NULL,NULL,2018-02-07 10:41:07,NULL,NULL,NULL,NULL,NULL,NULL,2018-02-09,9.90149,9.90149,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,Not Applicable,NULL,81318,2018-02-13 19:01:18.9800000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
001156,1,001156,NULL,FXPE,FX P&L Exchange,FX P&L Exchange,NULL,Confirmed,NULL,2018-02-07,2018-02-09,NULL,001236,NULL,NULL,71.81,60.72,USD,EUR,EUR,USD,1.18265,NULL,NULL,0,NULL,0,Deal,NULL,NULL,1.18265,NULL,NULL,NULL,NULL,2018-02-07 19:01:30.0000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,CURRENCY1PERCURRENCY2,NULL,SELL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"          ",NULL,NULL,NULL,SERVICE,NULL,NULL,2018-02-07 10:41:07,NULL,NULL,NULL,NULL,NULL,NULL,2018-02-09,1.18265,1.18265,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,Not Applicable,NULL,81319,2018-02-13 19:01:19.0100000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
001955,1,001955,NULL,FXPE,FX P&L Exchange,FX P&L Exchange,NULL,Confirmed,NULL,2018-06-01,2018-06-05,NULL,002081,NULL,NULL,15.72,1.72,ZAR,EUR,EUR,ZAR,9.14715651,NULL,NULL,0,NULL,0,Spot,NULL,NULL,9.14715651,NULL,NULL,NULL,NULL,2018-06-27 09:46:07.0000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,CURRENCY1PERCURRENCY2,NULL,BUY,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"          ",NULL,NULL,NULL,SuperMWT,NULL,NULL,2018-06-27 08:30:43,NULL,NULL,NULL,NULL,NULL,NULL,2018-06-05,9.14715651,9.14715651,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,Not Applicable,NULL,132072,2018-06-27 08:46:10.9000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
001193,1,001193,NULL,FXPE,FX P&L Exchange,FX P&L Exchange,NULL,Confirmed,NULL,2018-02-13,2018-02-15,NULL,001295,NULL,NULL,2286.24,1933.15,USD,EUR,EUR,USD,1.18265,NULL,NULL,0,NULL,0,Spot,NULL,NULL,1.18265,NULL,NULL,NULL,NULL,2018-02-13 17:10:13.0000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,CURRENCY1PERCURRENCY2,NULL,SELL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"          ",NULL,NULL,NULL,SERVICE,NULL,NULL,2018-02-12 19:00:17,NULL,NULL,NULL,NULL,NULL,NULL,2018-02-15,1.18265,1.18265,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,Not Applicable,NULL,81358,2018-02-19 19:01:18.8100000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
001194,1,001194,NULL,FXPE,FX P&L Exchange,FX P&L Exchange,NULL,Confirmed,NULL,2018-02-13,2018-02-15,NULL,001296,NULL,NULL,1007.27,1160.98,GBP,EUR,EUR,GBP,0.8676,NULL,NULL,0,NULL,0,Tr1M,NULL,NULL,0.8676,NULL,NULL,NULL,NULL,2018-02-13 17:10:13.0000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,CURRENCY1PERCURRENCY2,NULL,BUY,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"          ",NULL,NULL,NULL,SERVICE,NULL,NULL,2018-02-12 19:00:17,NULL,NULL,NULL,NULL,NULL,NULL,2018-02-15,0.8676,0.8676,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,Not Applicable,NULL,81359,2018-02-19 19:01:18.8433333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
001195,1,001195,NULL,FXPE,FX P&L Exchange,FX P&L Exchange,NULL,Confirmed,NULL,2018-02-13,2018-02-15,NULL,001297,NULL,NULL,9317.27,7878.3,USD,EUR,EUR,USD,1.18265,NULL,NULL,0,NULL,0,Tr1M,NULL,NULL,1.18265,NULL,NULL,NULL,NULL,2018-02-13 17:10:13.0000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,CURRENCY1PERCURRENCY2,NULL,SELL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"          ",NULL,NULL,NULL,SERVICE,NULL,NULL,2018-02-12 19:00:17,NULL,NULL,NULL,NULL,NULL,NULL,2018-02-15,1.18265,1.18265,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,Not Applicable,NULL,81360,2018-02-19 19:01:18.8700000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
001956,1,001956,NULL,FXPE,FX P&L Exchange,FX P&L Exchange,NULL,Confirmed,NULL,2018-06-01,2018-06-05,NULL,002082,NULL,NULL,242.3,268.72,GBP,EUR,EUR,GBP,0.901675,NULL,NULL,0,NULL,0,Tr1M,NULL,NULL,0.901675,NULL,NULL,NULL,NULL,2018-06-27 09:46:07.0000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,CURRENCY1PERCURRENCY2,NULL,SELL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"          ",NULL,NULL,NULL,SuperMWT,NULL,NULL,2018-06-27 08:30:43,NULL,NULL,NULL,NULL,NULL,NULL,2018-06-05,0.901675,0.901675,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,Not Applicable,NULL,132073,2018-06-27 08:46:10.9466667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
001957,1,001957,NULL,FXPE,FX P&L Exchange,FX P&L Exchange,NULL,Confirmed,NULL,2018-06-01,2018-06-05,NULL,002083,NULL,NULL,1279.6,921.3,USD,EUR,EUR,USD,1.3889,NULL,NULL,0,NULL,0,Tr1M,NULL,NULL,1.3889,NULL,NULL,NULL,NULL,2018-06-27 09:46:07.0000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,CURRENCY1PERCURRENCY2,NULL,BUY,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"          ",NULL,NULL,NULL,SuperMWT,NULL,NULL,2018-06-27 08:30:43,NULL,NULL,NULL,NULL,NULL,NULL,2018-06-05,1.3889,1.3889,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,Not Applicable,NULL,132074,2018-06-27 08:46:10.9833333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
